HS6,China,Japan,Korea,Uae,Veitnam
580122,0.0,0.0,0.0,0.0,0.0
580123,0.0,0.0,0.0,0.0,0.0
580126,0.0,0.0,0.0,0.0,0.0
580127,0.0,0.0,0.0,0.0,0.0
580131,0.0,0.0,0.0,0.0,0.0
580132,0.0,0.0,0.0,0.0,0.0
580133,0.0,0.0,0.0,0.0,0.0
580136,0.0,0.0,0.0,0.0,0.0
580137,0.0,0.0,0.0,0.0,0.0
580190,0.0,0.0,0.0,0.0,0.0
580210,10.0,0.0,0.0,0.0,0.0
580220,10.0,0.0,0.0,0.0,0.0
580230,0.0,0.0,0.0,0.0,0.0
580300,10.0,0.0,0.0,0.0,0.0
580410,0.0,0.0,0.0,0.0,0.0
580421,0.0,0.0,0.0,0.0,0.0
580429,0.0,0.0,0.0,0.0,0.0
580430,0.0,0.0,0.0,0.0,0.0
580500,10.0,0.0,0.0,0.0,0.0
580610,10.0,0.0,0.0,0.0,0.0
580620,10.0,0.0,0.0,0.0,0.0
580631,10.0,0.0,0.0,0.0,0.0
580632,20.0,0.0,0.0,0.0,0.0
580639,10.0,0.0,0.0,0.0,0.0
580640,10.0,0.0,0.0,0.0,0.0
580710,10.0,0.0,0.0,0.0,0.0
580790,10.0,0.0,0.0,0.0,0.0
580810,10.0,0.0,0.0,0.0,0.0
580890,10.0,0.0,0.0,0.0,0.0
580900,10.0,0.0,0.0,0.0,0.0
581010,0.0,0.0,0.0,0.0,0.0
581091,10.0,0.0,0.0,0.0,0.0
581092,10.0,0.0,0.0,0.0,0.0
581099,10.0,0.0,0.0,0.0,0.0
581100,10.0,0.0,0.0,0.0,0.0
590110,10.0,0.0,0.0,0.0,0.0
590190,10.0,0.0,0.0,0.0,0.0
590210,20.0,0.0,6.25,0.0,0.0
590220,20.0,0.0,0.0,0.0,0.0
590290,20.0,0.0,0.0,0.0,5.0
590310,20.0,0.0,0.0,0.0,5.0
590320,20.0,0.0,0.0,0.0,5.0
590390,20.0,0.0,0.0,0.0,5.0
590410,10.0,0.0,0.0,0.0,0.0
590490,10.0,0.0,0.0,0.0,0.0
590500,10.0,0.0,0.0,0.0,0.0
590610,10.0,0.0,0.0,0.0,0.0
590691,10.0,0.0,0.0,0.0,0.0
590699,10.0,0.0,0.0,0.0,0.0
590700,10.0,0.0,0.0,0.0,0.0
590800,10.0,0.0,0.0,0.0,0.0
590900,10.0,0.0,0.0,0.0,0.0
591000,20.0,0.0,0.0,0.0,0.0
591110,10.0,0.0,0.0,0.0,0.0
591120,10.0,0.0,0.0,0.0,0.0
591131,10.0,0.0,0.0,0.0,0.0
591132,10.0,0.0,0.0,0.0,0.0
591140,10.0,0.0,0.0,0.0,0.0
591190,10.0,0.0,0.0,0.0,0.0
600110,10.0,0.0,0.0,0.0,0.0
600121,10.0,0.0,0.0,0.0,0.0
600122,20.0,0.0,0.0,0.0,0.0
600129,10.0,0.0,0.0,0.0,0.0
600191,10.0,0.0,0.0,0.0,0.0
600192,20.0,0.0,0.0,0.0,0.0
600199,10.0,0.0,0.0,0.0,0.0
600240,10.0,0.0,0.0,0.0,0.0
600290,10.0,0.0,0.0,0.0,0.0
600310,10.0,0.0,0.0,0.0,0.0
600320,10.0,0.0,0.0,0.0,0.0
600330,20.0,0.0,0.0,0.0,0.0
600340,20.0,0.0,0.0,0.0,0.0
600390,10.0,0.0,0.0,0.0,0.0
600410,20.0,0.0,0.0,0.0,0.0
600490,20.0,0.0,0.0,0.0,0.0
600521,25.0,0.0,0.0,0.0,0.0
600522,25.0,0.0,0.0,0.0,0.0
600523,25.0,0.0,0.0,0.0,0.0
600524,25.0,0.0,0.0,0.0,0.0
600535,20.0,0.0,0.0,0.0,0.0
600536,20.0,0.0,0.0,0.0,0.0
600537,20.0,0.0,0.0,0.0,0.0
600538,20.0,0.0,0.0,0.0,0.0
600539,20.0,0.0,0.0,0.0,0.0
600541,20.0,0.0,0.0,0.0,0.0
600542,20.0,0.0,0.0,0.0,0.0
600543,20.0,0.0,0.0,0.0,0.0
600544,20.0,0.0,0.0,0.0,0.0
600590,10.0,0.0,0.0,0.0,0.0
600610,10.0,0.0,0.0,0.0,0.0
600621,10.0,0.0,0.0,0.0,0.0
600622,10.0,0.0,0.0,0.0,0.0
600623,10.0,0.0,0.0,0.0,0.0
600624,10.0,0.0,0.0,0.0,0.0
600631,20.0,0.0,0.0,0.0,0.0
600632,20.0,0.0,0.0,0.0,0.0
600633,20.0,0.0,0.0,0.0,0.0
600634,20.0,0.0,0.0,0.0,0.0
600641,20.0,0.0,0.0,0.0,0.0
600642,20.0,0.0,0.0,0.0,0.0
600643,20.0,0.0,0.0,0.0,0.0
600644,20.0,0.0,0.0,0.0,0.0
600690,10.0,0.0,0.0,0.0,0.0
610120,20.0,0.0,0.0,0.0,0.0
610130,20.0,0.0,0.0,0.0,0.0
610190,20.0,0.0,0.0,0.0,0.0
610210,20.0,0.0,6.25,0.0,0.0
610220,20.0,0.0,0.0,0.0,0.0
610230,20.0,0.0,0.0,0.0,0.0
610290,20.0,0.0,0.0,0.0,0.0
610310,20.0,0.0,0.0,0.0,0.0
610322,20.0,0.0,0.0,0.0,0.0
610323,20.0,0.0,0.0,0.0,0.0
610329,20.0,0.0,0.0,0.0,0.0
610331,20.0,0.0,0.0,0.0,0.0
610332,20.0,0.0,0.0,0.0,5.0
610333,20.0,0.0,0.0,0.0,0.0
610339,20.0,0.0,0.0,0.0,0.0
610341,20.0,0.0,0.0,0.0,0.0
610342,20.0,0.0,0.0,0.0,0.0
610343,20.0,0.0,0.0,0.0,0.0
610349,20.0,0.0,0.0,0.0,0.0
610413,20.0,0.0,0.0,0.0,5.0
610419,20.0,0.0,0.0,0.0,0.0
610422,20.0,0.0,0.0,0.0,5.0
610423,20.0,0.0,0.0,0.0,5.0
610429,20.0,0.0,0.0,0.0,0.0
610431,20.0,0.0,0.0,0.0,0.0
610432,20.0,0.0,0.0,0.0,5.0
610433,20.0,0.0,0.0,0.0,0.0
610439,20.0,0.0,0.0,0.0,0.0
610441,0.0,0.0,0.0,0.0,0.0
610442,20.0,0.0,0.0,0.0,5.0
610443,0.0,0.0,0.0,0.0,0.0
610444,0.0,0.0,0.0,0.0,0.0
610449,0.0,0.0,0.0,0.0,0.0
610451,0.0,0.0,0.0,0.0,0.0
610452,0.0,0.0,0.0,0.0,0.0
610453,0.0,0.0,0.0,0.0,0.0
610459,0.0,0.0,0.0,0.0,0.0
610461,20.0,0.0,0.0,0.0,0.0
610462,20.0,0.0,0.0,0.0,0.0
610463,20.0,0.0,0.0,0.0,0.0
610469,20.0,0.0,0.0,0.0,0.0
610510,0.0,0.0,0.0,0.0,0.0
610520,0.0,0.0,0.0,0.0,0.0
610590,0.0,0.0,6.25,0.0,0.0
610610,0.0,0.0,0.0,0.0,0.0
610620,0.0,0.0,0.0,0.0,0.0
610690,0.0,0.0,0.0,0.0,0.0
610711,0.0,0.0,0.0,0.0,0.0
610712,0.0,0.0,6.25,0.0,0.0
610719,20.0,0.0,0.0,0.0,0.0
610721,20.0,0.0,0.0,0.0,5.0
610722,20.0,0.0,0.0,0.0,5.0
610729,20.0,0.0,0.0,0.0,0.0
610791,20.0,0.0,0.0,0.0,5.0
610799,20.0,0.0,0.0,0.0,0.0
610811,20.0,0.0,0.0,0.0,0.0
610819,20.0,0.0,0.0,0.0,0.0
610821,0.0,0.0,0.0,0.0,0.0
610822,0.0,0.0,0.0,0.0,0.0
610829,20.0,0.0,0.0,0.0,0.0
610831,20.0,0.0,0.0,0.0,5.0
610832,20.0,0.0,0.0,0.0,5.0
610839,15.0,0.0,0.0,0.0,0.0
610891,0.0,0.0,0.0,0.0,0.0
610892,0.0,0.0,6.25,0.0,0.0
610899,16.67,0.0,0.0,0.0,0.0
610910,0.0,0.0,0.0,0.0,0.0
610990,0.0,0.0,0.0,0.0,0.0
611011,0.0,0.0,0.0,0.0,0.0
611012,0.0,0.0,0.0,0.0,0.0
611019,0.0,0.0,0.0,0.0,0.0
611020,0.0,0.0,0.0,0.0,0.0
611030,0.0,0.0,0.0,0.0,0.0
611090,0.0,0.0,0.0,0.0,0.0
611120,20.0,0.0,0.0,0.0,0.0
611130,20.0,0.0,0.0,0.0,0.0
611190,20.0,0.0,0.0,0.0,0.0
611211,20.0,0.0,0.0,0.0,5.0
611212,20.0,0.0,0.0,0.0,5.0
611219,17.5,0.0,0.0,0.0,0.0
611220,18.33,0.0,0.0,0.0,0.0
611231,20.0,0.0,0.0,0.0,0.0
611239,20.0,0.0,0.0,0.0,0.0
611241,20.0,0.0,0.0,0.0,0.0
611249,16.67,0.0,0.0,0.0,0.0
611300,20.0,0.0,0.0,0.0,0.0
611420,20.0,0.0,0.0,0.0,5.0
611430,20.0,0.0,0.0,0.0,5.0
611490,20.0,0.0,0.0,0.0,0.0
611510,20.0,0.0,0.0,0.0,0.0
611521,20.0,0.0,0.0,0.0,0.0
611522,20.0,0.0,0.0,0.0,0.0
611529,20.0,0.0,0.0,0.0,0.0
611530,20.0,0.0,0.0,0.0,0.0
611594,20.0,0.0,0.0,0.0,0.0
611595,20.0,0.0,0.0,0.0,0.0
611596,20.0,0.0,0.0,0.0,0.0
611599,20.0,0.0,0.0,0.0,0.0
611610,20.0,0.0,0.0,0.0,0.0
611691,20.0,0.0,0.0,0.0,0.0
611692,20.0,0.0,0.0,0.0,5.0
611693,20.0,0.0,0.0,0.0,5.0
611699,20.0,0.0,0.0,0.0,0.0
611710,20.0,0.0,0.0,0.0,5.0
611780,20.0,0.0,0.0,0.0,0.0
611790,20.0,0.0,0.0,0.0,0.0
620120,0.0,0.0,0.0,0.0,2.5
620130,20.0,0.0,0.0,0.0,5.0
620140,20.0,0.0,0.0,0.0,2.5
620190,20.0,0.0,0.0,0.0,0.0
620220,0.0,0.0,0.0,0.0,0.0
620230,20.0,0.0,0.0,0.0,0.0
620240,20.0,0.0,0.0,0.0,0.0
620290,20.0,0.0,0.0,0.0,0.0
620311,20.0,0.0,0.0,0.0,5.0
620312,20.0,0.0,0.0,0.0,5.0
620319,20.0,0.0,0.0,0.0,0.0
620322,0.0,0.0,0.0,0.0,5.0
620323,0.0,0.0,0.0,0.0,5.0
620329,0.0,0.0,0.0,0.0,0.0
620331,20.0,0.0,0.0,0.0,5.0
620332,20.0,0.0,0.0,0.0,0.0
620333,20.0,0.0,0.0,0.0,0.0
620339,20.0,0.0,0.0,0.0,0.0
620341,0.0,0.0,0.0,0.0,0.0
620342,0.0,0.0,0.0,0.0,0.0
620343,20.0,0.0,0.0,0.0,5.0
620349,20.0,0.0,0.0,0.0,0.0
620411,20.0,0.0,0.0,0.0,5.0
620412,20.0,0.0,0.0,0.0,5.0
620413,20.0,0.0,0.0,0.0,0.0
620419,20.0,0.0,0.0,0.0,0.0
620421,20.0,0.0,0.0,0.0,0.0
620422,20.0,0.0,0.0,0.0,0.0
620423,20.0,0.0,0.0,0.0,0.0
620429,20.0,0.0,0.0,0.0,0.0
620431,20.0,0.0,0.0,0.0,0.0
620432,20.0,0.0,0.0,0.0,5.0
620433,20.0,0.0,0.0,0.0,0.0
620439,20.0,0.0,0.0,0.0,0.0
620441,0.0,0.0,0.0,0.0,0.0
620442,0.0,0.0,0.0,0.0,0.0
620443,0.0,0.0,0.0,0.0,0.0
620444,0.0,0.0,0.0,0.0,0.0
620449,0.0,0.0,0.0,0.0,0.0
620451,0.0,0.0,0.0,0.0,0.0
620452,20.0,0.0,0.0,0.0,0.0
620453,20.0,0.0,0.0,0.0,0.0
620459,20.0,0.0,0.0,0.0,0.0
620461,0.0,0.0,0.0,0.0,5.0
620462,0.0,0.0,0.0,0.0,0.0
620463,20.0,0.0,0.0,0.0,5.0
620469,20.0,0.0,0.0,0.0,0.0
620520,0.0,0.0,0.0,0.0,0.0
620530,0.0,0.0,0.0,0.0,0.0
620590,0.0,0.0,0.0,0.0,0.0
620610,20.0,0.0,0.0,0.0,0.0
620620,0.0,0.0,0.0,0.0,0.0
620630,0.0,0.0,0.0,0.0,0.0
620640,0.0,0.0,0.0,0.0,0.0
620690,20.0,0.0,0.0,0.0,0.0
620711,0.0,0.0,0.0,0.0,0.0
620719,0.0,0.0,0.0,0.0,0.0
620721,20.0,0.0,0.0,0.0,0.0
620722,20.0,0.0,0.0,0.0,0.0
620729,20.0,0.0,0.0,0.0,0.0
620791,20.0,0.0,0.0,0.0,0.0
620799,0.0,0.0,0.0,0.0,0.0
620811,0.0,0.0,0.0,0.0,0.0
620819,0.0,0.0,0.0,0.0,0.0
620821,20.0,0.0,0.0,0.0,5.0
620822,20.0,0.0,0.0,0.0,5.0
620829,20.0,0.0,0.0,0.0,0.0
620891,0.0,0.0,0.0,0.0,5.0
620892,0.0,0.0,0.0,0.0,0.0
620899,20.0,0.0,0.0,0.0,0.0
620920,20.0,0.0,0.0,0.0,0.0
620930,20.0,0.0,0.0,0.0,0.0
620990,20.0,0.0,0.0,0.0,0.0
621010,20.0,0.0,0.0,0.0,0.0
621020,0.0,0.0,0.0,0.0,0.0
621030,0.0,0.0,0.0,0.0,0.0
621040,0.0,0.0,0.0,0.0,0.0
621050,0.0,0.0,0.0,0.0,0.0
621111,20.0,0.0,0.0,0.0,0.0
621112,20.0,0.0,0.0,0.0,0.0
621120,20.0,0.0,0.0,0.0,0.0
621132,0.0,0.0,0.0,0.0,0.0
621133,0.0,0.0,0.0,0.0,0.0
621139,20.0,0.0,0.0,0.0,0.0
621142,0.0,0.0,0.0,0.0,0.0
621143,0.0,0.0,0.0,0.0,0.0
621149,20.0,0.0,0.0,0.0,0.0
621210,0.0,0.0,0.0,0.0,0.0
621220,0.0,0.0,0.0,0.0,0.0
621230,0.0,0.0,0.0,0.0,0.0
621290,0.0,0.0,0.0,0.0,0.0
621320,20.0,0.0,0.0,0.0,0.0
621390,20.0,0.0,0.0,0.0,0.0
621410,0.0,0.0,0.0,0.0,0.0
621420,0.0,0.0,0.0,0.0,0.0
621430,20.0,0.0,0.0,0.0,0.0
621440,20.0,0.0,0.0,0.0,0.0
621490,0.0,0.0,0.0,0.0,0.0
621510,0.0,0.0,0.0,0.0,5.0
621520,0.0,0.0,0.0,0.0,5.0
621590,0.0,0.0,0.0,0.0,5.0
621600,20.0,0.0,0.0,0.0,0.0
621710,20.0,0.0,0.0,0.0,0.0
621790,20.0,0.0,0.0,0.0,0.0
630110,10.0,0.0,0.0,0.0,0.0
630120,0.0,0.0,0.0,0.0,0.0
630130,10.0,0.0,0.0,0.0,0.0
630140,20.0,0.0,0.0,0.0,0.0
630190,20.0,0.0,0.0,0.0,0.0
630210,10.0,0.0,0.0,0.0,0.0
630221,0.0,0.0,0.0,0.0,0.0
630222,10.0,0.0,0.0,0.0,5.0
630229,10.0,0.0,0.0,0.0,0.0
630231,0.0,0.0,6.25,0.0,0.0
630232,10.0,0.0,0.0,0.0,5.0
630239,10.0,0.0,0.0,0.0,0.0
630240,10.0,0.0,0.0,0.0,5.0
630251,10.0,0.0,0.0,0.0,5.0
630253,10.0,0.0,0.0,0.0,0.0
630259,10.0,0.0,0.0,0.0,0.0
630260,10.0,0.0,0.0,0.0,0.0
630291,10.0,0.0,0.0,0.0,0.0
630293,10.0,0.0,0.0,0.0,0.0
630299,10.0,0.0,0.0,0.0,0.0
630312,10.0,0.0,0.0,0.0,0.0
630319,10.0,0.0,0.0,0.0,0.0
630391,10.0,0.0,0.0,0.0,0.0
630392,10.0,0.0,0.0,0.0,0.0
630399,10.0,0.0,0.0,0.0,0.0
630411,10.0,0.0,0.0,0.0,5.0
630419,10.0,0.0,0.0,0.0,5.0
630420,10.0,0.0,0.0,0.0,0.0
630491,10.0,0.0,0.0,0.0,0.0
630492,10.0,0.0,0.0,0.0,5.0
630493,10.0,0.0,0.0,0.0,5.0
630499,10.0,0.0,0.0,0.0,0.0
630510,10.0,0.0,0.0,0.0,0.0
630520,10.0,0.0,0.0,0.0,0.0
630532,10.0,0.0,0.0,0.0,0.0
630533,10.0,0.0,0.0,0.0,0.0
630539,10.0,0.0,0.0,0.0,0.0
630590,10.0,0.0,0.0,0.0,0.0
630612,10.0,0.0,0.0,0.0,0.0
630619,10.0,0.0,0.0,0.0,0.0
630622,10.0,0.0,0.0,0.0,0.0
630629,10.0,0.0,0.0,0.0,0.0
630630,10.0,0.0,0.0,0.0,0.0
630640,10.0,0.0,0.0,0.0,0.0
630690,10.0,0.0,0.0,0.0,0.0
630710,10.0,0.0,0.0,0.0,0.0
630720,10.0,0.0,0.0,0.0,0.0
630790,10.0,0.0,0.0,0.0,0.0
630800,10.0,0.0,0.0,0.0,0.0
630900,10.0,0.0,0.0,0.0,5.0
631010,20.0,0.0,0.0,0.0,0.0
631090,20.0,0.0,0.0,0.0,0.0
640110,35.0,0.0,0.0,0.0,5.0
640192,35.0,0.0,0.0,0.0,5.0
640199,35.0,0.0,0.0,0.0,5.0
640212,35.0,0.0,0.0,0.0,5.0
640219,35.0,0.0,0.0,0.0,0.0
640220,35.0,0.0,0.0,0.0,5.0
640291,35.0,0.0,0.0,0.0,5.0
640299,35.0,0.0,0.0,0.0,5.0
640312,35.0,0.0,0.0,30.0,0.0
640319,35.0,0.0,0.0,0.0,5.0
640320,35.0,0.0,0.0,30.0,5.0
640340,35.0,0.0,0.0,0.0,5.0
640351,35.0,0.0,0.0,30.0,5.0
640359,35.0,0.0,0.0,30.0,5.0
640391,35.0,0.0,0.0,0.0,3.33
640399,35.0,0.0,0.0,0.0,3.33
640411,35.0,0.0,0.0,0.0,5.0
640419,35.0,0.0,0.0,0.0,5.0
640420,35.0,0.0,0.0,30.0,5.0
640510,35.0,0.0,0.0,30.0,5.0
640520,35.0,0.0,0.0,30.0,5.0
640590,35.0,0.0,0.0,30.0,5.0
640610,20.0,0.0,0.0,16.0,5.0
640620,20.0,0.0,0.0,16.0,5.0
640690,20.0,0.0,0.0,16.0,5.0
650100,10.0,0.0,0.0,0.0,0.0
650200,10.0,0.0,0.0,0.0,0.0
650400,10.0,0.0,0.0,0.0,0.0
650500,10.0,0.0,0.0,0.0,0.0
650610,10.0,0.0,0.0,0.0,0.0
650691,10.0,0.0,0.0,0.0,0.0
650699,10.0,0.0,0.0,0.0,0.0
650700,10.0,0.0,0.0,0.0,0.0
660110,20.0,0.0,0.0,0.0,0.0
660191,20.0,0.0,0.0,0.0,0.0
660199,20.0,0.0,0.0,0.0,0.0
660200,10.0,0.0,0.0,0.0,0.0
660320,10.0,0.0,0.0,0.0,0.0
660390,10.0,0.0,0.0,0.0,0.0
670100,10.0,0.0,0.0,0.0,0.0
670210,20.0,0.0,0.0,0.0,0.0
670290,20.0,0.0,0.0,0.0,5.0
670300,10.0,0.0,0.0,0.0,0.0
670411,10.0,0.0,0.0,0.0,0.0
670419,10.0,0.0,0.0,0.0,0.0
670420,10.0,0.0,0.0,0.0,0.0
670490,10.0,0.0,0.0,0.0,0.0
680100,10.0,0.0,0.0,0.0,0.0
680210,40.0,0.0,0.0,32.0,0.0
680221,40.0,0.0,0.0,0.0,0.0
680223,20.0,0.0,0.0,0.0,0.0
680229,20.0,0.0,0.0,0.0,0.0
680291,40.0,0.0,0.0,0.0,0.0
680292,40.0,0.0,0.0,0.0,0.0
680293,20.0,0.0,0.0,0.0,0.0
680299,10.0,0.0,0.0,0.0,0.0
680300,10.0,0.0,0.0,0.0,0.0
680410,10.0,0.0,0.0,0.0,0.0
680421,10.0,0.0,0.0,0.0,0.0
680422,10.0,0.0,0.0,0.0,0.0
680423,10.0,0.0,0.0,0.0,0.0
680430,10.0,0.0,0.0,0.0,0.0
680510,10.0,0.0,0.0,0.0,0.0
680520,10.0,0.0,0.0,0.0,0.0
680530,10.0,0.0,0.0,0.0,0.0
680610,10.0,0.0,0.0,0.0,0.0
680620,10.0,0.0,0.0,0.0,0.0
680690,10.0,0.0,0.0,0.0,0.0
680710,10.0,0.0,0.0,0.0,0.0
680790,10.0,0.0,0.0,0.0,0.0
680800,10.0,0.0,0.0,0.0,0.0
680911,10.0,0.0,0.0,0.0,0.0
680919,10.0,0.0,0.0,0.0,0.0
680990,10.0,0.0,0.0,0.0,0.0
681011,10.0,0.0,0.0,9.0,0.0
681019,10.0,0.0,0.0,9.0,0.0
681091,10.0,0.0,0.0,9.0,0.0
681099,10.0,0.0,0.0,9.0,0.0
681140,10.0,0.0,0.0,9.0,0.0
681181,10.0,0.0,0.0,9.0,0.0
681182,10.0,0.0,0.0,9.0,0.0
681189,10.0,0.0,0.0,9.0,0.0
681280,10.0,0.0,0.0,9.0,0.0
681291,10.0,0.0,0.0,9.0,0.0
681299,10.0,0.0,6.25,9.0,0.0
681320,15.0,0.0,0.0,0.0,2.5
681381,15.0,0.0,0.0,12.0,0.0
681389,15.0,0.0,0.0,0.0,5.0
681410,10.0,0.0,0.0,0.0,0.0
681490,10.0,0.0,0.0,0.0,0.0
681511,10.0,0.0,0.0,0.0,0.0
681512,10.0,0.0,0.0,0.0,0.0
681513,10.0,0.0,0.0,0.0,0.0
681519,10.0,0.0,0.0,0.0,0.0
681520,10.0,0.0,0.0,0.0,0.0
681591,7.5,0.0,0.0,0.0,0.0
681599,10.0,0.0,0.0,0.0,0.0
690100,7.5,0.0,0.0,0.0,0.0
690210,7.5,0.0,0.0,0.0,0.0
690220,7.5,0.0,0.0,0.0,0.0
690290,7.5,0.0,0.0,0.0,0.0
690310,7.5,0.0,0.0,0.0,0.0
690320,7.5,0.0,0.0,0.0,0.0
690390,7.5,0.0,0.0,0.0,0.0
690410,10.0,0.0,0.0,9.0,0.0
690490,10.0,0.0,0.0,9.0,0.0
690510,15.0,0.0,0.0,13.5,0.0
690590,15.0,0.0,0.0,13.5,0.0
690600,10.0,0.0,0.0,9.0,5.0
690721,15.0,0.0,0.0,13.5,0.0
690722,15.0,0.0,0.0,13.5,0.0
690723,15.0,0.0,0.0,13.5,0.0
690730,15.0,0.0,0.0,13.5,0.0
690740,15.0,0.0,0.0,13.5,0.0
690911,10.0,0.0,0.0,9.0,0.0
690912,10.0,0.0,0.0,9.0,0.0
690919,10.0,0.0,0.0,9.0,0.0
690990,10.0,0.0,0.0,9.0,0.0
691010,10.0,0.0,0.0,9.0,5.0
691090,10.0,0.0,0.0,9.0,0.0
691110,20.0,0.0,0.0,18.0,0.0
691190,16.67,0.0,0.0,13.5,0.0
691200,18.0,0.0,0.0,16.2,5.0
691310,10.0,0.0,0.0,8.0,0.0
691390,10.0,0.0,0.0,8.0,0.0
691410,10.0,0.0,0.0,8.0,0.0
691490,10.0,0.0,0.0,8.0,0.0
700100,8.33,0.0,0.0,0.0,0.0
700210,10.0,0.0,0.0,0.0,0.0
700220,10.0,0.0,0.0,0.0,0.0
700231,10.0,0.0,0.0,0.0,0.0
700232,10.0,0.0,0.0,0.0,0.0
700239,10.0,0.0,0.0,0.0,0.0
700312,10.0,0.0,0.0,0.0,0.0
700319,10.0,0.0,0.0,0.0,0.0
700320,10.0,0.0,0.0,0.0,0.0
700330,10.0,0.0,0.0,0.0,0.0
700420,10.0,0.0,0.0,0.0,0.0
700490,10.0,0.0,0.0,0.0,0.0
700510,10.0,0.0,0.0,9.0,0.0
700521,10.0,0.0,0.0,9.0,5.0
700529,10.0,0.0,0.0,9.0,5.0
700530,10.0,0.0,0.0,0.0,5.0
700600,10.0,0.0,0.0,0.0,0.0
700711,15.0,0.0,0.0,0.0,0.0
700719,15.0,0.0,0.0,0.0,5.0
700721,15.0,0.0,0.0,9.0,0.0
700729,15.0,0.0,3.75,9.0,5.0
700800,10.0,0.0,0.0,0.0,0.0
700910,15.0,0.0,0.0,13.5,5.0
700991,15.0,0.0,0.0,0.0,5.0
700992,15.0,0.0,3.75,0.0,5.0
701010,10.0,0.0,0.0,0.0,0.0
701020,10.0,0.0,0.0,0.0,0.0
701090,10.0,0.0,0.0,0.0,0.0
701110,10.0,0.0,0.0,0.0,0.0
701120,10.0,0.0,0.0,0.0,0.0
701190,10.0,0.0,0.0,0.0,0.0
701310,20.0,0.0,0.0,0.0,0.0
701322,20.0,0.0,0.0,0.0,0.0
701328,20.0,0.0,0.0,0.0,5.0
701333,20.0,0.0,0.0,0.0,0.0
701337,20.0,0.0,0.0,0.0,5.0
701341,20.0,0.0,0.0,0.0,0.0
701342,20.0,0.0,0.0,0.0,0.0
701349,20.0,0.0,0.0,18.0,5.0
701391,20.0,0.0,0.0,0.0,0.0
701399,20.0,0.0,0.0,0.0,0.0
701400,10.0,0.0,0.0,0.0,0.0
701510,10.0,0.0,0.0,0.0,0.0
701590,10.0,0.0,0.0,0.0,0.0
701610,10.0,0.0,0.0,0.0,0.0
701690,10.0,0.0,0.0,0.0,0.0
701710,10.0,0.0,0.0,0.0,0.0
701720,10.0,0.0,0.0,0.0,0.0
701790,10.0,0.0,0.0,0.0,0.0
701810,13.33,0.0,0.0,0.0,0.0
701820,10.0,0.0,0.0,0.0,0.0
701890,10.0,0.0,0.0,0.0,5.0
701911,10.0,0.0,0.0,0.0,0.0
701912,10.0,0.0,0.0,0.0,0.0
701913,10.0,0.0,0.0,0.0,0.0
701914,10.0,0.0,0.0,0.0,0.0
701915,10.0,0.0,0.0,0.0,0.0
701919,10.0,0.0,0.0,0.0,0.0
701961,10.0,0.0,0.0,0.0,0.0
701962,10.0,0.0,0.0,0.0,0.0
701963,10.0,0.0,0.0,0.0,0.0
701964,10.0,0.0,0.0,0.0,0.0
701965,10.0,0.0,0.0,0.0,0.0
701966,10.0,0.0,0.0,0.0,0.0
701969,10.0,0.0,0.0,0.0,0.0
701971,10.0,0.0,0.0,0.0,0.0
701972,10.0,0.0,0.0,0.0,0.0
701973,10.0,0.0,0.0,0.0,0.0
701980,10.0,0.0,0.0,0.0,0.0
701990,10.0,0.0,0.0,0.0,0.0
702000,10.0,0.0,0.0,0.0,0.0
710110,10.0,0.0,0.0,0.0,0.0
710121,10.0,0.0,0.0,0.0,0.0
710122,10.0,0.0,0.0,0.0,0.0
710210,10.0,0.0,0.0,0.0,0.0
710221,10.0,0.0,0.0,0.0,0.0
710229,10.0,0.0,0.0,7.0,0.0
710231,10.0,0.0,0.0,0.0,0.0
710239,10.0,0.0,0.0,7.0,0.0
710310,10.0,0.0,0.0,0.0,0.0
710391,10.0,0.0,0.0,7.0,0.0
710399,10.0,0.0,0.0,7.0,0.0
710410,10.0,0.0,0.0,0.0,0.0
710421,10.0,0.0,0.0,0.0,0.0
710429,10.0,0.0,0.0,0.0,0.0
710491,10.0,0.0,0.0,0.0,0.0
710499,7.5,0.0,0.0,0.0,0.0
710510,10.0,0.0,0.0,9.0,0.0
710590,10.0,0.0,0.0,9.0,0.0
710610,12.5,0.0,0.0,7.0,0.0
710691,12.5,0.0,0.0,7.0,0.0
710692,12.5,0.0,0.0,7.0,0.0
710700,10.0,0.0,0.0,9.5,0.0
710811,12.5,0.0,0.0,0.0,0.0
710812,12.5,0.0,0.0,0.0,0.0
710813,12.5,0.0,0.0,0.0,0.0
710820,12.5,0.0,0.0,0.0,0.0
710900,10.0,0.0,0.0,9.5,0.0
711011,10.0,0.0,0.0,9.5,0.0
711019,10.0,0.0,0.0,9.5,0.0
711021,10.0,0.0,0.0,9.5,0.0
711029,10.0,0.0,0.0,9.5,0.0
711031,2.5,0.0,0.0,0.0,0.0
711039,2.5,0.0,0.0,0.0,0.0
711041,10.0,0.0,0.0,9.5,0.0
711049,10.0,0.0,0.0,9.5,0.0
711100,10.0,0.0,0.0,9.5,0.0
711230,10.0,0.0,0.0,0.0,0.0
711291,10.0,0.0,0.0,0.0,0.0
711292,10.0,0.0,0.0,0.0,0.0
711299,10.0,0.0,0.0,0.0,0.0
711311,20.0,0.0,0.0,0.0,0.0
711319,20.0,0.0,0.0,0.0,0.0
711320,20.0,0.0,0.0,0.0,0.0
711411,20.0,0.0,0.0,0.0,0.0
